"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"120254","Occidental College","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"120254","Occidental College","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"120254","Occidental College","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"120290","Ohlone Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","6","-2"
"120290","Ohlone Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"120290","Ohlone Community College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"120290","Ohlone Community College","2010","First major","'14'","Engineering","Award of less than 1 academic year","2","-2"
"120290","Ohlone Community College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"120290","Ohlone Community College","2010","First major","'14'","Engineering","Associate's degree","2","-2"
"120290","Ohlone Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","5","-2"
"120290","Ohlone Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"120290","Ohlone Community College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"120290","Ohlone Community College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","5","-2"
"120290","Ohlone Community College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"120290","Ohlone Community College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"120290","Ohlone Community College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","6","-2"
"120290","Ohlone Community College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"120290","Ohlone Community College","2010","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"120342","Orange Coast College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","11","-2"
"120342","Orange Coast College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","10","-2"
"120342","Orange Coast College","2010","First major","'14'","Engineering","Associate's degree","21","-2"
"120342","Orange Coast College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","29","-2"
"120342","Orange Coast College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"120342","Orange Coast College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","22","-2"
"120342","Orange Coast College","2010","First major","'40'","Physical Sciences","Associate's degree","37","-2"
"120421","Oxnard College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","3","-2"
"120421","Oxnard College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"120421","Oxnard College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"120421","Oxnard College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","16","-2"
"120421","Oxnard College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"120421","Oxnard College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"120421","Oxnard College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"120421","Oxnard College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"120838","Pacific States University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"120838","Pacific States University","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","10","-2"
"120865","Pacific Union College","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"120865","Pacific Union College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"120865","Pacific Union College","2010","First major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"120883","University of the Pacific","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","10","-2"
"120883","University of the Pacific","2010","First major","'14'","Engineering","Bachelor's degree","56","-2"
"120883","University of the Pacific","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","14","-2"
"120883","University of the Pacific","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"120883","University of the Pacific","2010","First major","'40'","Physical Sciences","Bachelor's degree","6","-2"
"120883","University of the Pacific","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"120953","Palo Verde College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","5","-2"
"120953","Palo Verde College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"120953","Palo Verde College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"120953","Palo Verde College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"120971","Palomar College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","38","-2"
"120971","Palomar College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","9","-2"
"120971","Palomar College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","15","-2"
